"Date","Month","WaterYear","MonthDay","Time","Facility","Study","AcreFeet","MinutesPumping","SampleTimeLength","PrimaryDepth","PrimaryFlow","BayPump1","BayPump2","BayPump3","BayPump4","BayPump5","BuildingCode","FL","LengthFrequency","AdClip","Bay1","Bay2","Bay3","Bay4","Bay5","TotalWidth","Race","Salvage","Encounter","Entrain","Release","Loss","SampleDateTime","duplicateID","ArchiveID","LAD_KevinReece","GeneticAssignment","PosProb1","Group","Salvage_KevinReece","Loss_KevinReece"
"3/5/2010",3,2010,"5-Mar","23:59:00","SWP",0,7646,60,30,19,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"OS",111,1,FALSE,21,21,43,43,0,128,"W",2,2.644390863,10.57756345,2,8.577563453,2010-03-05 23:59:00,1,"U100091SWP","W","Winter",1,"Winter","2","8.5775634529999998"
"3/5/2010",3,2010,"5-Mar","22:00:00","CVP",0,8255,120,30,17.8,3738,TRUE,TRUE,TRUE,TRUE,FALSE,"F",130,1,FALSE,21,21,43,43,0,84,"W",1,1.4030164855,1.65060763,1,0.65060763,2010-03-05 22:00:00,1,"U100132CVP","W","Winter",1,"Winter","4","2.60243052"
"3/5/2010",3,2010,"5-Mar","22:00:00","CVP",0,8255,120,30,17.8,3738,TRUE,TRUE,TRUE,TRUE,FALSE,"F",119,1,FALSE,21,21,43,43,0,84,"W",1,1.4030164855,1.65060763,1,0.65060763,2010-03-05 22:00:00,1,"U100133CVP","W","Winter",1,"Winter","4","2.60243052"
"3/5/2010",3,2010,"5-Mar","6:00:00","SWP",0,7646,60,30,19,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",119,1,FALSE,21,21,43,43,0,128,"W",2,2.644390863,10.57756345,2,8.577563453,2010-03-05 06:00:00,1,"U100034SWP","W","Winter",1,"Winter","2","8.5775634529999998"
"3/5/2010",3,2010,"5-Mar","20:00:00","CVP",0,8255,120,30,17.3,3633,TRUE,TRUE,TRUE,TRUE,FALSE,"F",114,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2010-03-05 20:00:00,1,"U100130CVP","W","Winter",1,"Winter","4","2.60243052"
"3/6/2010",3,2010,"6-Mar","2:00:00","CVP",0,8227,120,30,18.3,3843,TRUE,TRUE,TRUE,TRUE,FALSE,"F",120,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.87068864733333,2.20081017333333,1.33333333333333,0.86747684,2010-03-06 02:00:00,1,"U100137CVP","W","Winter",1,"Winter","4","2.60243052"
"3/6/2010",3,2010,"6-Mar","2:00:00","CVP",0,8227,120,30,18.3,3843,TRUE,TRUE,TRUE,TRUE,FALSE,"F",116,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.87068864733333,2.20081017333333,1.33333333333333,0.86747684,2010-03-06 02:00:00,1,"U100138CVP","W","Winter",1,"Winter","4","2.60243052"
"3/6/2010",3,2010,"6-Mar","2:00:00","CVP",0,8227,120,30,18.3,3843,TRUE,TRUE,TRUE,TRUE,FALSE,"F",119,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.87068864733333,2.20081017333333,1.33333333333333,0.86747684,2010-03-06 02:00:00,1,"U100136CVP","W","Winter",1,"Winter","4","2.60243052"
"3/6/2010",3,2010,"6-Mar","10:00:00","CVP",0,8227,120,30,19.5,4095,TRUE,TRUE,TRUE,TRUE,FALSE,"F",114,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2010-03-06 10:00:00,1,"U100144CVP","W","Winter",1,"Winter","4","2.60243052"
"3/6/2010",3,2010,"6-Mar","23:00:00","SWP",0,8329,60,30,19,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",115,1,FALSE,21,21,43,0,0,85,"W",2,2.739544778,10.95817911,2,8.95817911,2010-03-06 23:00:00,1,"U100037SWP","W","Winter",1,"Winter","2","8.9581791099999997"
"3/6/2010",3,2010,"6-Mar","12:00:00","CVP",0,8227,75,30,19.6,4116,TRUE,TRUE,TRUE,TRUE,FALSE,"F",112,1,FALSE,21,21,43,43,0,84,"W",2.5,3.507541214,4.126519075,2.5,1.626519075,2010-03-06 12:00:00,1,"U100145CVP","W","Winter",1,"Winter","2.5","1.626519075"
"3/6/2010",3,2010,"6-Mar","14:00:00","CVP",0,8227,120,30,18.5,3885,TRUE,TRUE,TRUE,TRUE,FALSE,"F",113,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2010-03-06 14:00:00,1,"U100146CVP","W","Winter",1,"Winter","4","2.60243052"
"3/6/2010",3,2010,"6-Mar","6:00:00","CVP",0,8227,120,30,17.4,3654,TRUE,TRUE,TRUE,TRUE,FALSE,"F",118,1,FALSE,21,21,43,43,0,84,"W",2,2.806032971,3.30121526,2,1.30121526,2010-03-06 06:00:00,1,"U100142CVP","W","Winter",1,"Winter","4","2.60243052"
"3/6/2010",3,2010,"6-Mar","4:00:00","CVP",0,8227,120,30,17.7,3717,TRUE,TRUE,TRUE,TRUE,FALSE,"F",123,1,FALSE,21,21,43,43,0,84,"W",2,2.806032971,3.30121526,2,1.30121526,2010-03-06 04:00:00,1,"U100139CVP","W","Winter",1,"Winter","4","2.60243052"
"3/6/2010",3,2010,"6-Mar","4:00:00","CVP",0,8227,120,30,17.7,3717,TRUE,TRUE,TRUE,TRUE,FALSE,"F",121,1,FALSE,21,21,43,43,0,84,"W",2,2.806032971,3.30121526,2,1.30121526,2010-03-06 04:00:00,1,"U100140CVP","W","Winter",1,"Winter","4","2.60243052"
"3/6/2010",3,2010,"6-Mar","8:00:00","CVP",0,8227,120,30,17.9,3759,TRUE,TRUE,TRUE,TRUE,FALSE,"F",100,1,FALSE,21,21,43,43,0,84,"W",4,5.308560053,6.245364768,3.92,2.325364768,2010-03-06 08:00:00,1,"U100143CVP","W","Winter",1,"Winter","4","2.325364768"
"3/6/2010",3,2010,"6-Mar","9:00:00","SWP",0,8329,120,30,19,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",127,1,FALSE,21,21,43,0,0,85,"W",4,5.479089555,21.91635822,4,17.91635822,2010-03-06 09:00:00,1,"U100036SWP","W","Winter",1,"Winter","4","17.916358219999999"
"3/6/2010",3,2010,"6-Mar","23:59:00","SWP",0,8329,60,30,19.1,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",106,1,FALSE,21,21,43,43,0,128,"W",2,2.647842666,10.59137066,2,8.591370663,2010-03-06 23:59:00,1,"U100038SWP","W","Winter",1,"Winter","2","8.5913706629999993"
"3/7/2010",3,2010,"7-Mar","15:00:00","SWP",0,10364,120,30,19.2,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",120,1,FALSE,21,21,43,0,0,85,"W",4,5.491787557,21.96715023,4,17.96715023,2010-03-07 15:00:00,1,"U100041SWP","W","Winter",1,"Winter","4","17.967150230000001"
"3/7/2010",3,2010,"7-Mar","23:59:00","SWP",0,10364,60,30,19.1,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",113,1,FALSE,21,21,43,43,0,128,"W",2,2.647842666,10.59137066,2,8.591370663,2010-03-07 23:59:00,1,"U100042SWP","W","Winter",1,"Winter","2","8.5913706629999993"
"3/7/2010",3,2010,"7-Mar","6:00:00","CVP",0,8272,120,30,17.6,3696,TRUE,TRUE,TRUE,TRUE,FALSE,"F",113,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.87068864733333,2.20081017333333,1.33333333333333,0.86747684,2010-03-07 06:00:00,1,"U100152CVP","W","Winter",1,"Winter","4","2.60243052"
"3/7/2010",3,2010,"7-Mar","6:00:00","CVP",0,8272,120,30,17.6,3696,TRUE,TRUE,TRUE,TRUE,FALSE,"F",138,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.87068864733333,2.20081017333333,1.33333333333333,0.86747684,2010-03-07 06:00:00,1,"U100151CVP","W","Winter",1,"Winter","4","2.60243052"
"3/7/2010",3,2010,"7-Mar","6:00:00","CVP",0,8272,120,30,17.6,3696,TRUE,TRUE,TRUE,TRUE,FALSE,"F",121,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.87068864733333,2.20081017333333,1.33333333333333,0.86747684,2010-03-07 06:00:00,1,"U100153CVP","W","Winter",1,"Winter","4","2.60243052"
"3/7/2010",3,2010,"7-Mar","9:00:00","SWP",0,10364,120,30,19,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",122,1,FALSE,21,21,43,0,0,85,"W",4,5.479089555,21.91635822,4,17.91635822,2010-03-07 09:00:00,1,"U100040SWP","W","Winter",1,"Winter","4","17.916358219999999"
"3/8/2010",3,2010,"8-Mar","8:00:00","CVP",0,8230,120,30,17.7,3717,TRUE,TRUE,TRUE,TRUE,FALSE,"F",132,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2010-03-08 08:00:00,1,"U100160CVP","W","Winter",1,"Winter","4","2.60243052"
"3/8/2010",3,2010,"8-Mar","23:00:00","SWP",0,8338,60,30,18.9,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",126,1,FALSE,21,21,43,0,0,85,"W",1,1.3681655595,5.47266224,1,4.472662238,2010-03-08 23:00:00,1,"U100051SWP","W","Winter",1,"Winter","2","8.9453244759999997"
"3/8/2010",3,2010,"8-Mar","9:00:00","SWP",0,8338,120,30,18.9,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",112,1,FALSE,21,21,43,0,0,85,"W",0.666666666666667,0.912110373,3.64844149166667,0.666666666666667,2.981774825,2010-03-08 09:00:00,1,"U100049SWP","W","Winter",1,"Winter","4","17.890648949999999"
"3/8/2010",3,2010,"8-Mar","9:00:00","SWP",0,8338,120,30,18.9,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",124,1,FALSE,21,21,43,0,0,85,"W",0.666666666666667,0.912110373,3.64844149166667,0.666666666666667,2.981774825,2010-03-08 09:00:00,1,"U100047SWP","W","Winter",1,"Winter","4","17.890648949999999"
"3/8/2010",3,2010,"8-Mar","9:00:00","SWP",0,8338,120,30,18.9,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",116,1,FALSE,21,21,43,0,0,85,"W",0.666666666666667,0.912110373,3.64844149166667,0.666666666666667,2.981774825,2010-03-08 09:00:00,1,"U100048SWP","W","Winter",1,"Winter","4","17.890648949999999"
"3/8/2010",3,2010,"8-Mar","9:00:00","SWP",0,8338,120,30,18.9,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",119,1,FALSE,21,21,43,0,0,85,"W",0.666666666666667,0.912110373,3.64844149166667,0.666666666666667,2.981774825,2010-03-08 09:00:00,1,"U100046SWP","W","Winter",1,"Winter","4","17.890648949999999"
"3/8/2010",3,2010,"8-Mar","9:00:00","SWP",0,8338,120,30,18.9,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",117,1,FALSE,21,21,43,0,0,85,"W",0.666666666666667,0.912110373,3.64844149166667,0.666666666666667,2.981774825,2010-03-08 09:00:00,1,"U100045SWP","W","Winter",1,"Winter","4","17.890648949999999"
"3/8/2010",3,2010,"8-Mar","1:00:00","SWP",0,8338,60,30,19,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",123,1,FALSE,21,21,43,43,0,128,"W",2,2.644390863,10.57756345,2,8.577563453,2010-03-08 01:00:00,1,"U100043SWP","W","Winter",1,"Winter","2","8.5775634529999998"
"3/8/2010",3,2010,"8-Mar","23:59:00","SWP",0,8338,60,30,18.9,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",108,1,FALSE,21,21,43,43,0,128,"W",2,2.640911665,10.56364666,2,8.563646659,2010-03-08 23:59:00,1,"U100052SWP","W","Winter",1,"Winter","2","8.5636466589999998"
"3/8/2010",3,2010,"8-Mar","7:00:00","SWP",0,8338,60,30,19,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",114,1,FALSE,21,21,43,0,0,85,"W",2,2.739544778,10.95817911,2,8.95817911,2010-03-08 07:00:00,1,"U100044SWP","W","Winter",1,"Winter","2","8.9581791099999997"
"3/8/2010",3,2010,"8-Mar","11:00:00","SWP",0,8338,120,30,19,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",114,1,FALSE,21,21,43,0,0,85,"W",2,2.7395447775,10.95817911,2,8.95817911,2010-03-08 11:00:00,1,"U100050SWP","W","Winter",1,"Winter","4","17.916358219999999"
"3/9/2010",3,2010,"9-Mar","10:00:00","SWP",9999,8102,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"OS",126,1,FALSE,0,0,0,0,0,0,"W",1,NA,NA,1,4.33,2010-03-09 10:00:00,1,"U100093SWP","W","Winter",1,"Winter","1","4.33"
"3/9/2010",3,2010,"9-Mar","1:00:00","SWP",0,8102,60,30,18.9,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"OS",146,1,FALSE,21,21,43,43,0,128,"W",2,2.640911665,10.56364666,2,8.563646659,2010-03-09 01:00:00,1,"U100092SWP","W","Winter",1,"Winter","2","8.5636466589999998"
"3/10/2010",3,2010,"10-Mar","7:00:00","SWP",0,8306,60,30,18.9,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",129,1,FALSE,21,21,43,0,0,85,"W",2,2.736331119,10.94532448,2,8.945324476,2010-03-10 07:00:00,1,"U100054SWP","W","Winter",1,"Winter","2","8.9453244759999997"
"3/10/2010",3,2010,"10-Mar","6:00:00","CVP",0,7510,120,30,17.6,3696,TRUE,TRUE,TRUE,TRUE,FALSE,"F",124,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2010-03-10 06:00:00,1,"U100162CVP","W","Winter",1,"Winter","4","2.60243052"
"3/10/2010",3,2010,"10-Mar","2:00:00","CVP",0,7510,120,30,16.1,3381,TRUE,TRUE,TRUE,TRUE,FALSE,"F",116,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2010-03-10 02:00:00,1,"U100161CVP","W","Winter",1,"Winter","4","2.60243052"
"3/10/2010",3,2010,"10-Mar","23:59:00","SWP",0,8306,60,30,18.9,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",112,1,FALSE,21,21,43,43,0,128,"W",2,2.640911665,10.56364666,2,8.563646659,2010-03-10 23:59:00,1,"U100056SWP","W","Winter",1,"Winter","2","8.5636466589999998"
"3/11/2010",3,2010,"11-Mar","9:00:00","SWP",0,7706,120,30,19,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",122,1,FALSE,0,21,43,0,0,64,"W",4,5.483844418,21.93537767,4,17.93537767,2010-03-11 09:00:00,1,"U100055SWP","W","Winter",1,"Winter","4","17.935377670000001"
"3/12/2010",3,2010,"12-Mar","6:00:00","CVP",0,7277,120,30,17.1,2873,TRUE,TRUE,TRUE,TRUE,FALSE,"F",131,1,FALSE,21,21,43,43,0,84,"W",4,5.849594679,6.881876093,4,2.881876093,2010-03-12 06:00:00,1,"U100164CVP","W","Winter",1,"Winter","4","2.8818760929999998"
"3/12/2010",3,2010,"12-Mar","10:00:00","CVP",0,7277,90,30,16.8,2822,TRUE,TRUE,TRUE,TRUE,FALSE,"F",121,1,FALSE,21,21,43,43,0,84,"W",3,4.387353032,5.161591802,3,2.161591802,2010-03-12 10:00:00,1,"U100165CVP","W","Winter",1,"Winter","3","2.1615918019999998"
"3/13/2010",3,2010,"13-Mar","22:00:00","CVP",0,5709,120,30,18,2268,TRUE,TRUE,TRUE,TRUE,FALSE,"F",118,1,FALSE,21,21,43,43,0,84,"W",4,6.108269069,7.186198905,4,3.186198905,2010-03-13 22:00:00,1,"U100167CVP","W","Winter",1,"Winter","4","3.1861989049999999"
"3/15/2010",3,2010,"15-Mar","4:00:00","CVP",0,5279,120,30,16.8,2117,TRUE,TRUE,TRUE,TRUE,FALSE,"F",132,1,FALSE,21,21,43,43,0,84,"W",4,6.108192529,7.186108857,4,3.186108857,2010-03-15 04:00:00,1,"U100168CVP","W","Winter",1,"Winter","4","3.1861088569999998"
"3/15/2010",3,2010,"15-Mar","16:00:00","CVP",0,5279,120,30,17.1,2155,TRUE,TRUE,TRUE,TRUE,FALSE,"F",124,1,FALSE,21,21,43,43,0,84,"W",2,3.054059338,3.593010986,2,1.593010986,2010-03-15 16:00:00,1,"U100169CVP","W","Winter",0.9985,"Winter","4","3.1860219719999998"
"3/15/2010",3,2010,"15-Mar","16:00:00","CVP",0,5279,120,30,17.1,2155,TRUE,TRUE,TRUE,TRUE,FALSE,"F",134,1,FALSE,21,21,43,43,0,84,"W",2,3.054059338,3.593010986,2,1.593010986,2010-03-15 16:00:00,1,"U100170CVP","W","Winter",1,"Winter","4","3.1860219719999998"
"3/17/2010",3,2010,"17-Mar","20:00:00","CVP",0,5378,120,30,17.5,2205,TRUE,TRUE,TRUE,TRUE,FALSE,"F",127,1,FALSE,21,21,43,43,0,84,"W",2,3.0541345345,3.5930994525,2,1.5930994525,2010-03-17 20:00:00,1,"U100175CVP","W","Winter",1,"Winter","4","3.1861989049999999"
"3/17/2010",3,2010,"17-Mar","20:00:00","CVP",0,5378,120,30,17.5,2205,TRUE,TRUE,TRUE,TRUE,FALSE,"F",135,1,FALSE,21,21,43,43,0,84,"W",2,3.0541345345,3.5930994525,2,1.5930994525,2010-03-17 20:00:00,1,"U100174CVP","W","Winter",1,"Winter","4","3.1861989049999999"
"3/17/2010",3,2010,"17-Mar","4:00:00","CVP",0,5378,120,30,16.8,2117,TRUE,TRUE,TRUE,TRUE,FALSE,"F",130,1,FALSE,21,21,43,43,0,84,"W",4,6.108192529,7.186108857,4,3.186108857,2010-03-17 04:00:00,1,"U100173CVP","W","Winter",1,"Winter","4","3.1861088569999998"
"3/18/2010",3,2010,"18-Mar","10:00:00","CVP",0,6449,120,30,18.9,3175,TRUE,TRUE,TRUE,TRUE,FALSE,"F",211,1,FALSE,21,21,43,43,0,84,"W",4,5.849726043,6.882030639,4,2.882030639,2010-03-18 10:00:00,1,"U100177CVP","W","Winter",1,"Winter","4","2.8820306389999999"
"3/18/2010",3,2010,"18-Mar","3:00:00","SWP",0,7344,120,30,18.8,8285,TRUE,TRUE,TRUE,TRUE,TRUE,"OS",123,1,FALSE,21,21,43,43,21,149,"W",4,5.410899867,21.64359947,4,17.64359947,2010-03-18 03:00:00,1,"U100095SWP","W","Winter",1,"Winter","4","17.643599470000002"
"3/18/2010",3,2010,"18-Mar","1:00:00","SWP",0,7344,60,30,18.8,8285,TRUE,TRUE,TRUE,TRUE,TRUE,"NS",141,1,FALSE,21,21,43,43,21,149,"W",2,2.705449933,10.82179973,2,8.821799734,2010-03-18 01:00:00,1,"U100058SWP","W","Winter",1,"Winter","2","8.8217997340000007"
"3/18/2010",3,2010,"18-Mar","8:00:00","CVP",0,6449,120,30,18.3,3074,TRUE,TRUE,TRUE,TRUE,FALSE,"F",134,1,FALSE,21,21,43,43,0,84,"W",4,5.849792534,6.882108864,4,2.882108864,2010-03-18 08:00:00,1,"U100176CVP","W","Winter",1,"Winter","4","2.8821088640000001"
"3/19/2010",3,2010,"19-Mar","12:00:00","CVP",0,6916,120,30,18.7,3142,TRUE,TRUE,TRUE,TRUE,FALSE,"F",133,1,FALSE,21,21,43,43,0,84,"W",4,5.849537517,6.881808843,4,2.881808843,2010-03-19 12:00:00,1,"U100181CVP","W","Winter",1,"Winter","4","2.881808843"
"3/19/2010",3,2010,"19-Mar","3:00:00","SWP",0,7335,120,30,18.8,8285,TRUE,TRUE,TRUE,TRUE,TRUE,"OS",139,1,FALSE,21,21,43,43,21,149,"W",4,5.410899867,21.64359947,4,17.64359947,2010-03-19 03:00:00,1,"U100097SWP","W","Winter",1,"Winter","4","17.643599470000002"
"3/19/2010",3,2010,"19-Mar","1:00:00","SWP",0,7335,60,30,18.8,8285,TRUE,TRUE,TRUE,TRUE,TRUE,"OS",130,1,FALSE,21,21,43,43,21,149,"W",2,2.705449933,10.82179973,2,8.821799734,2010-03-19 01:00:00,1,"U100096SWP","W","Winter",1,"Winter","2","8.8217997340000007"
"3/19/2010",3,2010,"19-Mar","16:00:00","CVP",0,6916,120,30,16.7,2806,TRUE,TRUE,TRUE,TRUE,FALSE,"F",123,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,1.949840804,2.29393035766667,1.33333333333333,0.960597024333333,2010-03-19 16:00:00,1,"U100184CVP","W","Winter",1,"Winter","4","2.881791073"
"3/19/2010",3,2010,"19-Mar","10:00:00","CVP",0,6916,120,30,18.9,3175,TRUE,TRUE,TRUE,TRUE,FALSE,"F",115,1,FALSE,21,21,43,43,0,84,"W",4,5.849726043,6.882030639,4,2.882030639,2010-03-19 10:00:00,1,"U100180CVP","W","Winter",1,"Winter","4","2.8820306389999999"
"3/20/2010",3,2010,"20-Mar","10:00:00","CVP",0,6908,90,30,19.4,3259,TRUE,TRUE,TRUE,TRUE,FALSE,"F",119,1,FALSE,21,21,43,43,0,84,"W",3,4.387293326,5.16152156,3,2.16152156,2010-03-20 10:00:00,1,"U100194CVP","W","Winter",1,"Winter","3","2.1615215600000002"
"3/20/2010",3,2010,"20-Mar","22:00:00","CVP",0,6908,120,30,17.2,2890,TRUE,TRUE,TRUE,TRUE,FALSE,"F",134,1,FALSE,21,21,43,43,0,84,"W",1,1.4623816295,1.72044897575,1,0.72044897575,2010-03-20 22:00:00,1,"U100198CVP","W","Winter",1,"Winter","4","2.881795903"
"3/22/2010",3,2010,"22-Mar","14:00:00","CVP",0,6922,120,30,19,3192,TRUE,TRUE,TRUE,TRUE,FALSE,"F",125,1,FALSE,21,21,43,43,0,84,"W",4,5.849663644,6.881957229,4,2.881957229,2010-03-22 14:00:00,1,"U100209CVP","W","Winter",1,"Winter","4","2.8819572290000002"
"3/22/2010",3,2010,"22-Mar","23:59:00","CVP",0,6922,120,30,17.2,2890,TRUE,TRUE,TRUE,TRUE,FALSE,"F",117,2,FALSE,21,21,43,43,0,84,"W",1.14285714285714,1.67129329142857,1.96622740142857,1.14285714285714,0.823370258,2010-03-22 23:59:00,1,"U100217CVP","W","Winter",1,"Winter","4","2.881795903"
"3/22/2010",3,2010,"22-Mar","23:59:00","CVP",0,6922,120,30,17.2,2890,TRUE,TRUE,TRUE,TRUE,FALSE,"F",109,1,FALSE,21,21,43,43,0,84,"S",0.571428571428571,0.835646645428571,0.983113700428571,0.571428571428571,0.411685129,2010-03-22 23:59:00,1,"U100215CVP","S","Winter",1,"Winter","4","2.881795903"
"3/22/2010",3,2010,"22-Mar","6:00:00","CVP",0,6922,120,30,17.3,2906,TRUE,TRUE,TRUE,TRUE,FALSE,"F",134,1,FALSE,21,21,43,43,0,84,"W",2,2.9248999925,3.4410588145,2,1.4410588145,2010-03-22 06:00:00,1,"U100206CVP","W","Winter",1,"Winter","4","2.8821176290000001"
"3/22/2010",3,2010,"22-Mar","6:00:00","CVP",0,6922,120,30,17.3,2906,TRUE,TRUE,TRUE,TRUE,FALSE,"F",122,1,FALSE,21,21,43,43,0,84,"W",2,2.9248999925,3.4410588145,2,1.4410588145,2010-03-22 06:00:00,1,"U100205CVP","W","Winter",1,"Winter","4","2.8821176290000001"
"3/22/2010",3,2010,"22-Mar","4:00:00","CVP",0,6922,120,30,17.9,3007,TRUE,TRUE,TRUE,TRUE,FALSE,"F",135,1,FALSE,21,21,43,43,0,84,"W",4,5.849729529,6.88203474,4,2.88203474,2010-03-22 04:00:00,1,"U100204CVP","W","Winter",1,"Winter","4","2.8820347399999999"
"3/22/2010",3,2010,"22-Mar","10:00:00","CVP",0,6922,120,30,18.7,3142,TRUE,TRUE,TRUE,TRUE,FALSE,"F",117,1,FALSE,21,21,43,43,0,84,"W",4,5.849537517,6.881808843,4,2.881808843,2010-03-22 10:00:00,1,"U100208CVP","W","Winter",1,"Winter","4","2.881808843"
"3/22/2010",3,2010,"22-Mar","22:00:00","CVP",0,6922,120,30,16.3,2738,TRUE,TRUE,TRUE,TRUE,FALSE,"F",126,1,FALSE,21,21,43,43,0,84,"W",0.8,1.16996167,1.376425494,0.8,0.576425494,2010-03-22 22:00:00,1,"U100213CVP","W","Winter",1,"Winter","4","2.8821274699999999"
"3/22/2010",3,2010,"22-Mar","22:00:00","CVP",0,6922,120,30,16.3,2738,TRUE,TRUE,TRUE,TRUE,FALSE,"F",111,1,FALSE,21,21,43,43,0,84,"S",0.8,1.16996167,1.376425494,0.8,0.576425494,2010-03-22 22:00:00,1,"U100214CVP","S","Winter",1,"Winter","4","2.8821274699999999"
"3/23/2010",3,2010,"23-Mar","2:00:00","CVP",0,5712,120,30,17.7,2974,TRUE,TRUE,TRUE,TRUE,FALSE,"F",104,1,FALSE,21,21,43,43,0,84,"S",0.8,1.1699060782,1.376360092,0.8,0.576360092,2010-03-23 02:00:00,1,"U100226CVP","S","Winter",1,"Winter","4","2.88180046"
"3/23/2010",3,2010,"23-Mar","2:00:00","CVP",0,5712,120,30,17.7,2974,TRUE,TRUE,TRUE,TRUE,FALSE,"F",126,1,FALSE,21,21,43,43,0,84,"W",0.8,1.1699060782,1.376360092,0.8,0.576360092,2010-03-23 02:00:00,1,"U100224CVP","W","Winter",1,"Winter","4","2.88180046"
"3/23/2010",3,2010,"23-Mar","2:00:00","CVP",0,5712,120,30,17.7,2974,TRUE,TRUE,TRUE,TRUE,FALSE,"F",105,1,FALSE,21,21,43,43,0,84,"S",0.8,1.1699060782,1.376360092,0.8,0.576360092,2010-03-23 02:00:00,1,"U100225CVP","S","Winter",1,"Winter","4","2.88180046"
"3/23/2010",3,2010,"23-Mar","10:00:00","SWP",0,6964,60,30,18.8,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",116,1,FALSE,0,21,43,0,0,64,"W",2,2.735482357,10.94192943,2,8.941929429,2010-03-23 10:00:00,1,"U100062SWP","W","Winter",1,"Winter","2","8.941929429"
"3/24/2010",3,2010,"24-Mar","22:00:00","CVP",0,5389,120,30,16.4,2066,TRUE,TRUE,TRUE,TRUE,FALSE,"F",120,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,2.03614196333333,2.39546113333333,1.33333333333333,1.0621278,2010-03-24 22:00:00,1,"U100231CVP","W","Winter",1,"Winter","4","3.1863834"
"3/24/2010",3,2010,"24-Mar","22:00:00","CVP",0,5389,120,30,16.4,2066,TRUE,TRUE,TRUE,TRUE,FALSE,"F",115,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,2.03614196333333,2.39546113333333,1.33333333333333,1.0621278,2010-03-24 22:00:00,1,"U100232CVP","W","Winter",1,"Winter","4","3.1863834"
"3/25/2010",3,2010,"25-Mar","9:00:00","SWP",0,7712,120,30,18.7,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",118,1,FALSE,21,21,43,43,0,128,"W",4,5.26773953,21.07095812,4,17.07095812,2010-03-25 09:00:00,1,"U100063SWP","W","Winter",1,"Winter","4","17.07095812"
"3/26/2010",3,2010,"26-Mar","10:00:00","SWP",0,8094,60,30,18.7,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",131,1,FALSE,21,21,43,0,0,85,"W",1,1.364911931,5.459647725,1,4.459647725,2010-03-26 10:00:00,1,"U100066SWP","W","Winter",1,"Winter","1","8.9192954499999999"
"3/26/2010",3,2010,"26-Mar","2:00:00","CVP",0,5543,120,30,17.3,2180,TRUE,TRUE,TRUE,TRUE,FALSE,"F",112,1,FALSE,21,21,43,43,0,84,"S",2,3.0540973705,3.59305573,2,1.59305573,2010-03-26 02:00:00,1,"U100239CVP","S","Winter",1,"Winter","1","3.1861114599999998"
