"SampleTime","Facility","Species","Adipose Clip","LAD_Race","Count Duration (minutes)","Pumping Duration (minutes)","SampleFraction","Study Type","Length","ExpandedSalvage","LAD_Loss","duplicateID","ID","SampleDate","Julian","GeneticID","PosProb","Ots28","LengthByDate"
2019-05-26 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,"C191742CVP","5/26/2019",330,"Fall/LateFall",1,"","Spring"
2019-05-26 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"C191746CVP","5/26/2019",330,"Fall/LateFall",1,"","Spring"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1,"C191792CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,81,NA,NA,2,"C191801CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,82,NA,NA,1,"C191793CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,83,NA,NA,1,"C191770CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,83,NA,NA,2,"C191798CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,83,NA,NA,3,"C191802CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,84,NA,NA,1,"C191779CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,84,NA,NA,2,"C191782CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,"C191775CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,86,NA,NA,1,"C191800CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,87,NA,NA,1,"C191786CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,87,NA,NA,2,"C191794CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,"C191797CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,"C191767CVP","5/27/2019",331,"Fall/LateFall",0.981,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,89,NA,NA,2,"C191787CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,89,NA,NA,3,"C191799CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,"C191780CVP","5/27/2019",331,"Fall/LateFall",0.997,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,"C191778CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,"C191789CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,"C191777CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"C191773CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,2,"C191790CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,3,"C191803CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,"C191769CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,2,"C191776CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,"C191788CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,"C191783CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"C191791CVP","5/27/2019",331,"Fall/LateFall",0.994,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"C191772CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,2,"C191785CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,"C191774CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"C191784CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"C191768CVP","5/27/2019",331,"Fall/LateFall",1,"","Fall"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,"C191795CVP","5/27/2019",331,"Fall/LateFall",1,"","Spring"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"C191781CVP","5/27/2019",331,"Fall/LateFall",1,"","Spring"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"C191771CVP","5/27/2019",331,"Fall/LateFall",1,"","Spring"
2019-05-27 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,"C191796CVP","5/27/2019",331,"Fall/LateFall",1,"","Spring"
2019-05-28 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1,"C191806CVP","5/28/2019",332,"Fall/LateFall",1,"","Fall"
2019-05-28 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,"C191805CVP","5/28/2019",332,"Fall/LateFall",1,"","Fall"
2019-05-28 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,"C191804CVP","5/28/2019",332,"Fall/LateFall",1,"","Fall"
2019-05-29 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,86,NA,NA,1,"C191811CVP","5/29/2019",333,"Fall/LateFall",1,"","Fall"
2019-05-29 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,87,NA,NA,1,"C191809CVP","5/29/2019",333,"Fall/LateFall",1,"","Fall"
2019-05-29 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,"C191807CVP","5/29/2019",333,"Fall/LateFall",1,"","Fall"
2019-05-29 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,2,"C191808CVP","5/29/2019",333,"Fall/LateFall",1,"","Fall"
2019-05-29 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"C191810CVP","5/29/2019",333,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,82,NA,NA,1,"C191823CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,84,NA,NA,1,"C191819CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,"C191813CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,2,"C191825CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,"C191827CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,"C191821CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,"C191826CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,"C191815CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,2,"C191820CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"C191817CVP","5/30/2019",334,"Fall/LateFall",0.998,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,"C191818CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"C191816CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,2,"C191822CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,1,"C191812CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"C191828CVP","5/30/2019",334,"Fall/LateFall",1,"","Fall"
2019-05-30 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"C191814CVP","5/30/2019",334,"Fall/LateFall",1,"","Spring"
2019-05-31 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,75,NA,NA,1,"C191829CVP","5/31/2019",335,"Fall/LateFall",1,"","Fall"
2019-05-31 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,"C191830CVP","5/31/2019",335,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,80,NA,NA,1,"C191851CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1,"C191854CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,81,NA,NA,2,"C191856CVP","6/1/2019",336,"Fall/LateFall",0.993,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,83,NA,NA,1,"C191850CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,84,NA,NA,1,"C191847CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,86,NA,NA,1,"C191835CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,86,NA,NA,2,"C191859CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,86,NA,NA,3,"C191873CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,87,NA,NA,1,"C191869CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,"C191832CVP","6/1/2019",336,"Fall/LateFall",0.994,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,2,"C191833CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,3,"C191857CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,4,"C191864CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,5,"C191865CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,"C191844CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,89,NA,NA,2,"C191845CVP","6/1/2019",336,"Fall/LateFall",0.999,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,"C191855CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,"C191840CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,2,"C191853CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,"C191834CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,2,"C191838CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,"C191846CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,93,NA,NA,2,"C191872CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"C191837CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,2,"C191839CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,"C191836CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,2,"C191841CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,3,"C191852CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,4,"C191863CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"C191858CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,2,"C191861CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"C191868CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,"C191843CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"C191876CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,"C191870CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,2,"C191871CVP","6/1/2019",336,"Fall/LateFall",0.992,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"C191860CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"C191849CVP","6/1/2019",336,"Fall/LateFall",1,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,2,"C191862CVP","6/1/2019",336,"Fall/LateFall",0.993,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,"C191875CVP","6/1/2019",336,"Fall/LateFall",0.998,"","Fall"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"C191842CVP","6/1/2019",336,"Fall/LateFall",1,"","Spring"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"C191831CVP","6/1/2019",336,"Fall/LateFall",1,"","Spring"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,"C191867CVP","6/1/2019",336,"Fall/LateFall",1,"","Spring"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,116,NA,NA,1,"C191874CVP","6/1/2019",336,"Fall/LateFall",1,"","Spring"
2019-06-01 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,117,NA,NA,1,"C191866CVP","6/1/2019",336,"Fall/LateFall",0.999,"","Spring"
2019-06-02 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,84,NA,NA,1,"C191881CVP","6/2/2019",337,"Fall/LateFall",1,"","Fall"
2019-06-02 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,"C191878CVP","6/2/2019",337,"Fall/LateFall",1,"","Fall"
2019-06-02 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,85,NA,NA,2,"C191884CVP","6/2/2019",337,"Fall/LateFall",1,"","Fall"
2019-06-02 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,"C191882CVP","6/2/2019",337,"Fall/LateFall",1,"","Fall"
2019-06-02 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,"C191879CVP","6/2/2019",337,"Fall/LateFall",0.999,"","Fall"
2019-06-02 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"C191885CVP","6/2/2019",337,"Fall/LateFall",1,"","Fall"
2019-06-02 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"C191880CVP","6/2/2019",337,"Fall/LateFall",1,"","Fall"
2019-06-02 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,"C191877CVP","6/2/2019",337,"Fall/LateFall",1,"","Fall"
2019-06-02 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"C191883CVP","6/2/2019",337,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,80,NA,NA,1,"C191889CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,80,NA,NA,2,"C191890CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,83,NA,NA,1,"C191891CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,87,NA,NA,1,"C191888CVP","6/3/2019",338,"Fall/LateFall",0.999,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,87,NA,NA,2,"C191906CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,"C191892CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,"C191901CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,"C191887CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"C191902CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,"C191893CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,"C191898CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,2,"C191903CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"C191900CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"C191899CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"C191886CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,2,"C191896CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,3,"C191897CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"C191895CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,2,"C191904CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"C191905CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-03 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"C191894CVP","6/3/2019",338,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,"C191912CVP","6/4/2019",339,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,86,NA,NA,1,"C191918CVP","6/4/2019",339,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,"C191908CVP","6/4/2019",339,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,"C191916CVP","6/4/2019",339,"Fall/LateFall",0.983,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"C191907CVP","6/4/2019",339,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,"C191913CVP","6/4/2019",339,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,"C191910CVP","6/4/2019",339,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"C191915CVP","6/4/2019",339,"Fall/LateFall",0.999,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"C191917CVP","6/4/2019",339,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,"C191920CVP","6/4/2019",339,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"C191909CVP","6/4/2019",339,"Fall/LateFall",1,"","Fall"
2019-06-04 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,"C191914CVP","6/4/2019",339,"Fall/LateFall",1,"","Spring"
2019-06-05 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,87,NA,NA,1,"C191928CVP","6/5/2019",340,"Fall/LateFall",0.999,"","Fall"
2019-06-05 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,"C191921CVP","6/5/2019",340,"Fall/LateFall",1,"","Fall"
2019-06-05 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,"C191926CVP","6/5/2019",340,"Fall/LateFall",1,"","Fall"
2019-06-05 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,"C191927CVP","6/5/2019",340,"Fall/LateFall",1,"","Fall"
2019-06-05 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,"C191922CVP","6/5/2019",340,"Fall/LateFall",1,"","Fall"
2019-06-05 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,2,"C191925CVP","6/5/2019",340,"Fall/LateFall",1,"","Fall"
2019-06-05 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,"C191924CVP","6/5/2019",340,"Fall/LateFall",0.999,"","Fall"
2019-06-05 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,"C191923CVP","6/5/2019",340,"Fall/LateFall",0.994,"","Fall"
2019-06-05 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"C191929CVP","6/5/2019",340,"Fall/LateFall",1,"","Fall"
2019-06-06 00:00:00,"CVP",NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,"C191947CVP","6/6/2019",341,"Fall/LateFall",1,"","Fall"
