ID,SampleDate,ForkLength,Julian,GeneticID,PosProb,Ots28,LengthByDate,SampleDate2
U120025SWP,3/5/2012,163,249,Winter,1,,Winter,3/5/2012 11:00
U120024SWP,3/5/2012,187,249,Fall/LateFall,0.996,,Winter,3/5/2012 11:00
U120027SWP,3/6/2012,121,250,Winter,1,,Winter,3/6/2012 21:00
U120035SWP,3/6/2012,127,250,Winter,0.932,,Winter,3/6/2012 23:00
U120040SWP,3/6/2012,130,250,Winter,1,,Winter,3/6/2012 3:00
U120031SWP,3/6/2012,132,250,Winter,1,,Winter,3/6/2012 10:00
U120032SWP,3/6/2012,132,250,Spring,0.998,,Winter,3/6/2012 10:00
U120030SWP,3/6/2012,134,250,Winter,1,,Winter,3/6/2012 10:00
U120033SWP,3/6/2012,140,250,Spring,0.996,,Winter,3/6/2012 11:00
U120028SWP,3/6/2012,142,250,Fall/LateFall,0.746,,Winter,3/6/2012 3:00
U120039SWP,3/6/2012,143,250,Winter,0.972,,Winter,3/6/2012 3:00
U120037SWP,3/6/2012,147,250,Spring,0.777,,Winter,3/6/2012 3:00
U120036SWP,3/6/2012,152,250,Fall/LateFall,0.554,,Winter,3/6/2012 1:00
U120038SWP,3/6/2012,152,250,Winter,1,,Winter,3/6/2012 3:00
U120029SWP,3/6/2012,158,250,Fall/LateFall,0.83,,Winter,3/6/2012 10:00
U120034SWP,3/6/2012,174,250,Spring,0.818,,Winter,3/6/2012 23:00
U120041SWP,3/6/2012,221,250,Fall/LateFall,0.945,,Winter,3/6/2012 3:00
U120047SWP,3/7/2012,57,251,Fall/LateFall,0.999,,Fall,3/7/2012 3:00
U120049SWP,3/7/2012,127,251,Winter,1,,Winter,3/7/2012 5:00
U120056SWP,3/7/2012,129,251,Fall/LateFall,0.939,,Winter,3/7/2012 11:00
U120048SWP,3/7/2012,130,251,Winter,0.974,,Winter,3/7/2012 5:00
U120044SWP,3/7/2012,143,251,Winter,1,,Winter,3/7/2012 3:00
U120045SWP,3/7/2012,147,251,Winter,1,,Winter,3/7/2012 3:00
U120054SWP,3/7/2012,149,251,Winter,1,,Winter,3/7/2012 3:00
U120055SWP,3/7/2012,152,251,Fall/LateFall,0.893,,Winter,3/7/2012 3:00
U120043SWP,3/7/2012,152,251,Fall/LateFall,0.984,,Winter,3/7/2012 23:00
U120046SWP,3/7/2012,157,251,Winter,1,,Winter,3/7/2012 3:00
U120052SWP,3/7/2012,159,251,Fall/LateFall,0.968,,Winter,3/7/2012 1:00
U120042SWP,3/7/2012,161,251,Fall/LateFall,0.997,,Winter,3/7/2012 21:00
U120053SWP,3/7/2012,162,251,Winter,1,,Winter,3/7/2012 1:00
U120051SWP,3/7/2012,176,251,Spring,0.513,,Winter,3/7/2012 23:00
U120050SWP,3/7/2012,184,251,Fall/LateFall,0.991,,Winter,3/7/2012 11:00
U120057SWP,3/8/2012,130,252,Winter,1,,Winter,3/8/2012 23:00
U120058SWP,3/8/2012,132,252,Winter,1,,Winter,3/8/2012 3:00
U120061SWP,3/9/2012,140,253,Fall/LateFall,0.97,,Winter,3/9/2012 3:00
U120059SWP,3/9/2012,172,253,Fall/LateFall,0.867,,Winter,3/9/2012 23:00
U120060SWP,3/9/2012,212,253,Fall/LateFall,0.995,,Winter,3/9/2012 3:00
U120063SWP,3/10/2012,108,254,Winter,1,,Winter,3/10/2012 21:00
U120064SWP,3/10/2012,118,254,Winter,1,,Winter,3/10/2012 3:00
U120066SWP,3/10/2012,142,254,Winter,1,,Winter,3/10/2012 5:00
U120065SWP,3/10/2012,150,254,Winter,1,,Winter,3/10/2012 5:00
U120062SWP,3/10/2012,161,254,Spring,0.945,,Winter,3/10/2012 3:00
U120067SWP,3/11/2012,131,255,Winter,1,,Winter,3/11/2012 5:00
U120069SWP,3/11/2012,133,255,Winter,1,,Winter,3/11/2012 23:00
U120068SWP,3/11/2012,139,255,Winter,1,,Winter,3/11/2012 5:00
U120071SWP,3/13/2012,102,258,Fall/LateFall,0.818,,Spring,3/13/2012 12:00
U120073SWP,3/13/2012,167,258,Fall/LateFall,0.913,,Winter,3/13/2012 12:00
U120070SWP,3/13/2012,198,258,Fall/LateFall,0.975,,Winter,3/13/2012 12:00
U120081SWP,3/20/2012,129,264,Winter,1,,Winter,3/20/2012 11:00
U120080SWP,3/20/2012,142,264,Winter,0.996,,Winter,3/20/2012 11:00
U120079SWP,3/20/2012,146,264,Winter,1,,Winter,3/20/2012 11:00
U120075SWP,3/20/2012,152,264,Fall/LateFall,0.858,,Winter,3/20/2012 2:00
U120076SWP,3/20/2012,154,264,Fall/LateFall,0.863,,Winter,3/20/2012 2:00
U120074SWP,3/20/2012,176,264,Spring,0.594,,Winter,3/20/2012 2:00
U120077SWP,3/20/2012,205,264,Fall/LateFall,0.983,,Winter,3/20/2012 2:00
U120078SWP,3/20/2012,207,264,Fall/LateFall,0.998,,Winter,3/20/2012 2:00
U120085SWP,3/21/2012,132,265,Spring,0.94,,Winter,3/21/2012 23:15
U120083SWP,3/21/2012,133,265,Winter,1,,Winter,3/21/2012 21:00
U120084SWP,3/21/2012,175,265,Winter,1,,Winter,3/21/2012 23:15
U120086SWP,3/23/2012,133,267,Fall/LateFall,0.963,,Winter,3/23/2012 23:00
U120088SWP,3/23/2012,158,267,Fall/LateFall,0.998,,Winter,3/23/2012 5:00
U120087SWP,3/23/2012,92,268,Fall/LateFall,0.94,,Spring,3/23/2012 5:00
U120090SWP,3/24/2012,133,268,Winter,1,,Winter,3/24/2012 11:00
U120089SWP,3/24/2012,139,268,Fall/LateFall,0.945,,Winter,3/24/2012 5:00
U120092SWP,3/27/2012,94,272,Fall/LateFall,0.988,,Spring,3/27/2012 1:00
U120091SWP,3/27/2012,182,272,Fall/LateFall,0.97,,Winter,3/27/2012 4:00
U120093SWP,3/29/2012,91,273,Fall/LateFall,0.994,,Spring,3/29/2012 21:00
U120094SWP,3/29/2012,159,273,Spring,0.888,,Winter,3/29/2012 23:00
U120096SWP,3/30/2012,91,274,Fall/LateFall,0.926,,Spring,3/30/2012 11:00
U120099SWP,3/30/2012,92,274,Fall/LateFall,0.971,,Spring,3/30/2012 5:00
U120101SWP,3/30/2012,102,274,Spring,0.874,,Spring,3/30/2012 5:00
U120100SWP,3/30/2012,107,274,Fall/LateFall,0.978,,Spring,3/30/2012 5:00
U120098SWP,3/30/2012,125,274,Spring,0.741,,Winter,3/30/2012 23:00
U120095SWP,3/30/2012,172,274,Fall/LateFall,0.988,,Winter,3/30/2012 1:00
U120097SWP,3/30/2012,99,275,Fall/LateFall,0.965,,Spring,3/30/2012 23:00
U120139SWP,3/31/2012,80,275,Fall/LateFall,0.927,,Spring,3/31/2012 5:00
U120136SWP,3/31/2012,81,275,Spring,0.578,,Spring,3/31/2012 4:00
U120120SWP,3/31/2012,83,275,Fall/LateFall,0.704,,Spring,3/31/2012 21:00
U120133SWP,3/31/2012,86,275,Fall/LateFall,0.998,,Spring,3/31/2012 3:00
U120142SWP,3/31/2012,87,275,Fall/LateFall,0.987,,Spring,3/31/2012 11:00
U120143SWP,3/31/2012,88,275,Fall/LateFall,0.957,,Spring,3/31/2012 11:59
U120109SWP,3/31/2012,89,275,Spring,0.515,,Spring,3/31/2012 3:00
U120119SWP,3/31/2012,90,275,Fall/LateFall,0.983,,Spring,3/31/2012 21:00
U120129SWP,3/31/2012,91,275,Fall/LateFall,0.902,,Spring,3/31/2012 1:02
U120130SWP,3/31/2012,92,275,Spring,0.986,,Spring,3/31/2012 1:00
U120134SWP,3/31/2012,92,275,Fall/LateFall,0.991,,Spring,3/31/2012 3:00
U120138SWP,3/31/2012,92,275,Fall/LateFall,0.974,,Spring,3/31/2012 4:00
U120112SWP,3/31/2012,92,275,Fall/LateFall,0.501,,Spring,3/31/2012 5:00
U120124SWP,3/31/2012,92,275,Fall/LateFall,0.782,,Spring,3/31/2012 23:00
U120121SWP,3/31/2012,93,275,Fall/LateFall,0.99,,Spring,3/31/2012 21:00
U120127SWP,3/31/2012,93,275,Fall/LateFall,0.995,,Spring,3/31/2012 23:00
U120113SWP,3/31/2012,94,275,Winter,1,,Spring,3/31/2012 5:00
U120126SWP,3/31/2012,96,275,Spring,0.966,,Spring,3/31/2012 23:00
U120111SWP,3/31/2012,103,275,Fall/LateFall,0.99,,Spring,3/31/2012 5:00
U120137SWP,3/31/2012,104,275,Spring,0.996,,Spring,3/31/2012 4:00
U120125SWP,3/31/2012,108,275,Fall/LateFall,0.989,,Spring,3/31/2012 23:00
U120108SWP,3/31/2012,111,275,Spring,0.998,,Spring,3/31/2012 3:00
U120135SWP,3/31/2012,118,275,Spring,0.884,,Spring,3/31/2012 3:00
U120123SWP,3/31/2012,118,275,Winter,1,,Spring,3/31/2012 23:00
U120132SWP,3/31/2012,124,275,Winter,1,,Winter,3/31/2012 1:00
U120122SWP,3/31/2012,126,275,Spring,1,,Winter,3/31/2012 23:00
U120105SWP,3/31/2012,129,275,Fall/LateFall,0.917,,Winter,3/31/2012 1:00
U120114SWP,3/31/2012,136,275,Fall/LateFall,0.876,,Winter,3/31/2012 11:00
U120104SWP,3/31/2012,146,275,Fall/LateFall,0.928,,Winter,3/31/2012 1:00
U120110SWP,3/31/2012,158,275,Fall/LateFall,0.726,,Winter,3/31/2012 5:00
U120116SWP,3/31/2012,159,275,Fall/LateFall,0.658,,Winter,3/31/2012 21:00
U120106SWP,3/31/2012,161,275,Fall/LateFall,0.961,,Winter,3/31/2012 3:00
U120117SWP,3/31/2012,161,275,Fall/LateFall,0.573,,Winter,3/31/2012 21:00
U120102SWP,3/31/2012,169,275,Fall/LateFall,0.89,,Winter,3/31/2012 21:00
U120103SWP,3/31/2012,179,275,Fall/LateFall,0.963,,Winter,3/31/2012 1:00
U120107SWP,3/31/2012,181,275,Spring,0.987,,Winter,3/31/2012 3:00
U120140SWP,3/31/2012,187,275,Fall/LateFall,0.95,,Winter,3/31/2012 5:00
U120141SWP,3/31/2012,194,275,Fall/LateFall,0.978,,Winter,3/31/2012 11:00
U120128SWP,3/31/2012,210,275,Unassigned,0.486,,Winter,3/31/2012 1:00
U120115SWP,3/31/2012,212,275,Spring,0.775,,Winter,3/31/2012 11:00
U120145SWP,4/1/2012,82,276,Fall/LateFall,1,,Spring,4/1/2012 3:00
U120144SWP,4/1/2012,186,276,Fall/LateFall,0.986,,Winter,4/1/2012 1:00
U120147SWP,4/2/2012,116,278,Fall/LateFall,0.56,,Spring,4/2/2012 1:00
U120148SWP,4/2/2012,133,278,Winter,1,,Winter,4/2/2012 11:00
U120146SWP,4/2/2012,255,278,Fall/LateFall,0.997,,Winter,4/2/2012 11:00
U120149SWP,4/3/2012,122,278,Spring,0.994,,Spring,4/3/2012 1:00
U120154SWP,4/14/2012,89,289,Fall/LateFall,1,,Spring,4/14/2012 5:00
U120152SWP,4/14/2012,95,289,Fall/LateFall,0.931,,Spring,4/14/2012 1:00
U120150SWP,4/14/2012,102,289,Fall/LateFall,0.954,,Spring,4/14/2012 11:00
U120155SWP,4/14/2012,86,290,Fall/LateFall,0.892,,Spring,4/14/2012 5:00
U120153SWP,4/14/2012,99,290,Fall/LateFall,0.993,,Spring,4/14/2012 1:00
U120151SWP,4/14/2012,103,290,Fall/LateFall,0.995,,Spring,4/14/2012 1:00
U120156SWP,4/15/2012,86,290,Fall/LateFall,0.993,,Spring,4/15/2012 21:00
U120160SWP,4/16/2012,89,291,Fall/LateFall,0.878,,Spring,4/16/2012 5:00
U120159SWP,4/16/2012,93,291,Fall/LateFall,0.999,,Spring,4/16/2012 3:00
U120158SWP,4/16/2012,87,292,Fall/LateFall,0.981,,Spring,4/16/2012 1:00
U120157SWP,4/16/2012,90,292,Fall/LateFall,0.881,,Spring,4/16/2012 1:00
U120161SWP,4/16/2012,91,292,Fall/LateFall,0.984,,Spring,4/16/2012 5:00
U120162SWP,4/17/2012,82,292,Fall/LateFall,0.999,,Spring,4/17/2012 23:00
U120166SWP,4/17/2012,83,292,Fall/LateFall,0.999,,Spring,4/17/2012 1:00
U120174SWP,4/17/2012,87,292,Fall/LateFall,0.816,,Spring,4/17/2012 10:00
U120173SWP,4/17/2012,88,292,Unassigned,0.576,,Spring,4/17/2012 10:00
U120175SWP,4/17/2012,89,292,Fall/LateFall,0.916,,Spring,4/17/2012 5:00
U120170SWP,4/17/2012,90,292,Fall/LateFall,0.717,,Spring,4/17/2012 10:00
U120171SWP,4/17/2012,91,292,Fall/LateFall,0.999,,Spring,4/17/2012 10:00
U120172SWP,4/17/2012,99,292,Fall/LateFall,0.9,,Spring,4/17/2012 10:00
U120165SWP,4/17/2012,101,292,Fall/LateFall,0.996,,Spring,4/17/2012 1:02
U120167SWP,4/17/2012,102,292,Fall/LateFall,0.989,,Spring,4/17/2012 1:00
U120164SWP,4/17/2012,104,292,Fall/LateFall,0.998,,Spring,4/17/2012 1:00
U120169SWP,4/17/2012,113,292,Spring,0.908,,Spring,4/17/2012 10:04
U120168SWP,4/17/2012,117,292,Fall/LateFall,0.995,,Spring,4/17/2012 10:00
U120163SWP,4/17/2012,123,292,Spring,0.973,,Spring,4/17/2012 1:00
U120176SWP,4/18/2012,89,293,Fall/LateFall,0.999,,Spring,4/18/2012 21:00
U120178SWP,4/18/2012,89,293,Fall/LateFall,0.992,,Spring,4/18/2012 23:00
U120179SWP,4/18/2012,91,293,Fall/LateFall,0.973,,Spring,4/18/2012 1:00
U120182SWP,4/18/2012,93,293,Fall/LateFall,0.905,,Spring,4/18/2012 23:00
U120181SWP,4/18/2012,98,293,Spring,0.855,,Spring,4/18/2012 21:00
U120180SWP,4/18/2012,104,293,Fall/LateFall,0.993,,Spring,4/18/2012 1:00
U120177SWP,4/18/2012,111,293,Fall/LateFall,0.765,,Spring,4/18/2012 23:07
U120184SWP,4/19/2012,89,294,Fall/LateFall,1,,Spring,4/19/2012 23:00
U120186SWP,4/19/2012,90,294,Fall/LateFall,0.98,,Spring,4/19/2012 2:00
U120183SWP,4/19/2012,91,294,Fall/LateFall,1,,Spring,4/19/2012 21:00
U120192SWP,4/19/2012,92,294,Fall/LateFall,0.998,,Spring,4/19/2012 11:02
U120185SWP,4/19/2012,92,294,Fall/LateFall,0.799,,Spring,4/19/2012 23:00
U120187SWP,4/19/2012,98,294,Spring,0.999,,Spring,4/19/2012 11:00
U120190SWP,4/19/2012,131,294,Fall/LateFall,0.966,,Spring,4/19/2012 10:00
U120188SWP,4/19/2012,84,295,Fall/LateFall,0.999,,Spring,4/19/2012 21:00
U120189SWP,4/19/2012,92,295,Fall/LateFall,1,,Spring,4/19/2012 23:00
U120191SWP,4/19/2012,126,295,Fall/LateFall,0.999,,Spring,4/19/2012 11:00
U120195SWP,4/20/2012,89,295,Fall/LateFall,0.998,,Spring,4/20/2012 23:00
U120194SWP,4/20/2012,90,295,Fall/LateFall,0.811,,Spring,4/20/2012 23:00
U120196SWP,4/20/2012,93,295,Fall/LateFall,0.979,,Spring,4/20/2012 23:00
U120198SWP,4/20/2012,99,295,Fall/LateFall,0.997,,Spring,4/20/2012 1:00
U120193SWP,4/20/2012,196,295,Spring,0.617,,Winter,4/20/2012 21:00
U120197SWP,4/20/2012,92,296,Fall/LateFall,0.805,,Spring,4/20/2012 21:00
U120203SWP,4/21/2012,84,296,Fall/LateFall,0.97,,Spring,4/21/2012 5:00
U120200SWP,4/21/2012,91,296,Fall/LateFall,0.99,,Spring,4/21/2012 21:00
U120207SWP,4/21/2012,92,296,Spring,0.554,,Spring,4/21/2012 5:00
U120201SWP,4/21/2012,92,296,Fall/LateFall,0.997,,Spring,4/21/2012 21:00
U120202SWP,4/21/2012,93,296,Fall/LateFall,0.995,,Spring,4/21/2012 23:00
U120199SWP,4/21/2012,96,296,Fall/LateFall,0.97,,Spring,4/21/2012 21:00
U120208SWP,4/21/2012,84,297,Fall/LateFall,0.998,,Spring,4/21/2012 5:00
U120204SWP,4/21/2012,91,297,Fall/LateFall,0.997,,Spring,4/21/2012 1:00
U120205SWP,4/21/2012,95,297,Fall/LateFall,0.999,,Spring,4/21/2012 1:00
U120206SWP,4/21/2012,96,297,Fall/LateFall,0.957,,Spring,4/21/2012 1:00
U120244SWP,4/22/2012,96,298,Fall/LateFall,0.7,,Spring,4/22/2012 11:00
U120245SWP,4/23/2012,95,298,Fall/LateFall,0.965,,Spring,4/23/2012 5:00
U120246SWP,4/23/2012,103,298,Spring,0.723,,Spring,4/23/2012 10:00
U120247SWP,4/23/2012,111,298,Fall/LateFall,0.519,,Spring,4/23/2012 11:00
U120249SWP,4/24/2012,90,299,Fall/LateFall,0.997,,Spring,4/24/2012 1:00
U120248SWP,4/24/2012,97,299,Fall/LateFall,0.983,,Spring,4/24/2012 23:00
U120250SWP,4/24/2012,107,299,Spring,0.886,,Spring,4/24/2012 11:59
U120251SWP,4/25/2012,93,300,Fall/LateFall,0.995,,Spring,4/25/2012 23:00
U120253SWP,4/26/2012,96,301,Fall/LateFall,0.893,,Spring,4/26/2012 11:59
U120252SWP,4/26/2012,98,301,Fall/LateFall,0.717,,Spring,4/26/2012 11:02
U120254SWP,4/26/2012,111,302,Fall/LateFall,0.986,,Spring,4/26/2012 11:59
U120256SWP,4/27/2012,89,302,Fall/LateFall,0.994,,Spring,4/27/2012 1:00
U120257SWP,4/27/2012,91,302,Fall/LateFall,0.956,,Spring,4/27/2012 11:59
U120255SWP,4/27/2012,96,302,Fall/LateFall,0.895,,Spring,4/27/2012 1:00
U120258SWP,4/28/2012,91,303,Spring,0.888,,Spring,4/28/2012 21:00
U120259SWP,4/28/2012,96,303,Fall/LateFall,0.996,,Spring,4/28/2012 23:00
U120261SWP,4/29/2012,97,304,Fall/LateFall,0.963,,Spring,4/29/2012 11:59
U120260SWP,4/29/2012,98,304,Fall/LateFall,0.89,,Spring,4/29/2012 23:00
U120262SWP,4/29/2012,99,305,Fall/LateFall,0.999,,Spring,4/29/2012 11:59
U120266SWP,4/30/2012,80,305,Fall/LateFall,0.999,,Fall,4/30/2012 23:00
U120263SWP,4/30/2012,92,305,Fall/LateFall,0.996,,Spring,4/30/2012 21:00
U120264SWP,4/30/2012,98,305,Fall/LateFall,1,,Spring,4/30/2012 23:00
U120265SWP,4/30/2012,101,306,Fall/LateFall,0.97,,Spring,4/30/2012 23:00
U120267SWP,5/1/2012,94,306,Fall/LateFall,0.966,,Spring,5/1/2012 4:00
U120268SWP,5/1/2012,102,307,Fall/LateFall,0.977,,Spring,5/1/2012 11:00
U120275SWP,5/2/2012,101,307,Fall/LateFall,1,,Spring,5/2/2012 11:00
U120270SWP,5/2/2012,205,307,Fall/LateFall,0.97,,Winter,5/2/2012 2:00
U120269SWP,5/2/2012,220,307,Fall/LateFall,0.985,,Winter,5/2/2012 21:00
U120273SWP,5/2/2012,83,308,Fall/LateFall,0.998,,Fall,5/2/2012 11:00
U120274SWP,5/2/2012,87,308,Fall/LateFall,0.991,,Fall,5/2/2012 11:00
U120272SWP,5/2/2012,89,308,Fall/LateFall,0.984,,Fall,5/2/2012 11:00
U120271SWP,5/2/2012,92,308,Fall/LateFall,0.996,,Spring,5/2/2012 11:00
U120276SWP,5/2/2012,96,308,Fall/LateFall,0.999,,Spring,5/2/2012 11:59
U120278SWP,5/3/2012,86,309,Fall/LateFall,0.669,,Fall,5/3/2012 11:59
U120277SWP,5/3/2012,91,309,Fall/LateFall,0.998,,Spring,5/3/2012 11:59
U120279SWP,5/4/2012,86,309,Fall/LateFall,0.995,,Fall,5/4/2012 5:00
U120281SWP,5/4/2012,90,309,Fall/LateFall,0.99,,Fall,5/4/2012 5:00
U120280SWP,5/4/2012,99,309,Fall/LateFall,0.939,,Spring,5/4/2012 5:00
U120282SWP,5/5/2012,84,310,Fall/LateFall,0.925,,Fall,5/5/2012 1:00
U120283SWP,5/5/2012,96,310,Fall/LateFall,0.997,,Spring,5/5/2012 1:00
U120287SWP,5/6/2012,80,311,Fall/LateFall,0.999,,Fall,5/6/2012 5:00
U120284SWP,5/6/2012,81,311,Fall/LateFall,0.991,,Fall,5/6/2012 11:00
U120286SWP,5/6/2012,83,311,Fall/LateFall,0.994,,Fall,5/6/2012 21:00
U120291SWP,5/6/2012,87,311,Fall/LateFall,0.999,,Fall,5/6/2012 5:00
U120285SWP,5/6/2012,103,311,Fall/LateFall,0.942,,Spring,5/6/2012 11:00
U120289SWP,5/6/2012,84,312,Fall/LateFall,0.985,,Fall,5/6/2012 5:00
U120292SWP,5/6/2012,86,312,Fall/LateFall,0.996,,Fall,5/6/2012 11:00
U120290SWP,5/6/2012,96,312,Fall/LateFall,0.994,,Spring,5/6/2012 5:00
U120288SWP,5/6/2012,98,312,Fall/LateFall,0.998,,Spring,5/6/2012 5:00
U120293SWP,5/6/2012,105,312,Fall/LateFall,0.945,,Spring,5/6/2012 11:00
U120296SWP,5/7/2012,81,312,Fall/LateFall,0.998,,Fall,5/7/2012 5:00
U120298SWP,5/7/2012,84,312,Fall/LateFall,0.972,,Fall,5/7/2012 11:59
U120294SWP,5/7/2012,89,312,Fall/LateFall,0.998,,Fall,5/7/2012 5:00
U120295SWP,5/7/2012,89,312,Fall/LateFall,0.997,,Fall,5/7/2012 5:00
U120297SWP,5/7/2012,89,312,Fall/LateFall,1,,Fall,5/7/2012 11:59
U120301SWP,5/9/2012,87,314,Fall/LateFall,0.996,,Fall,5/9/2012 11:00
U120305SWP,5/10/2012,84,315,Fall/LateFall,0.998,,Fall,5/10/2012 11:00
U120304SWP,5/10/2012,86,315,Fall/LateFall,0.987,,Fall,5/10/2012 10:00
U120302SWP,5/10/2012,89,315,Fall/LateFall,0.998,,Fall,5/10/2012 12:57
U120303SWP,5/10/2012,97,315,Spring,0.889,,Spring,5/10/2012 1:00
U120306SWP,5/11/2012,79,316,Fall/LateFall,1,,Fall,5/11/2012 12:57
U120307SWP,5/11/2012,90,316,Fall/LateFall,0.999,,Fall,5/11/2012 1:02
U120309SWP,5/11/2012,94,316,Fall/LateFall,0.912,,Fall,5/11/2012 5:00
U120308SWP,5/11/2012,97,316,Fall/LateFall,0.937,,Spring,5/11/2012 1:00
U120312SWP,5/13/2012,78,318,Fall/LateFall,0.999,,Fall,5/13/2012 11:00
U120310SWP,5/13/2012,83,318,Fall/LateFall,0.999,,Fall,5/13/2012 5:00
U120315SWP,5/13/2012,84,318,Fall/LateFall,0.983,,Fall,5/13/2012 11:00
U120314SWP,5/13/2012,87,318,Fall/LateFall,0.709,,Fall,5/13/2012 11:00
U120313SWP,5/13/2012,88,318,Fall/LateFall,0.984,,Fall,5/13/2012 11:00
U120311SWP,5/13/2012,91,318,Fall/LateFall,0.972,,Fall,5/13/2012 5:00
U120318SWP,5/13/2012,89,319,Fall/LateFall,0.989,,Fall,5/13/2012 5:00
U120316SWP,5/13/2012,91,319,Fall/LateFall,0.902,,Fall,5/13/2012 1:00
U120319SWP,5/13/2012,92,319,Fall/LateFall,0.997,,Fall,5/13/2012 5:00
U120317SWP,5/13/2012,93,319,Fall/LateFall,0.971,,Fall,5/13/2012 1:00
U120320SWP,5/13/2012,94,319,Fall/LateFall,0.999,,Fall,5/13/2012 5:00
U120321SWP,5/14/2012,82,319,Fall/LateFall,0.854,,Fall,5/14/2012 23:00
U120323SWP,5/14/2012,89,319,Fall/LateFall,0.999,,Fall,5/14/2012 3:00
U120322SWP,5/14/2012,93,319,Fall/LateFall,0.99,,Fall,5/14/2012 0:00
U120325SWP,5/14/2012,86,320,Fall/LateFall,0.879,,Fall,5/14/2012 5:00
U120326SWP,5/14/2012,89,320,Fall/LateFall,0.997,,Fall,5/14/2012 11:00
U120327SWP,5/14/2012,91,320,Fall/LateFall,0.577,,Fall,5/14/2012 11:59
U120324SWP,5/14/2012,92,320,Fall/LateFall,0.976,,Fall,5/14/2012 5:00
U120329SWP,5/19/2012,89,324,Fall/LateFall,0.979,,Fall,5/19/2012 11:00
U120328SWP,5/19/2012,92,324,Fall/LateFall,1,,Fall,5/19/2012 11:00
U120330SWP,5/19/2012,87,325,Fall/LateFall,0.651,,Fall,5/19/2012 21:00
U120333SWP,5/20/2012,82,325,Fall/LateFall,0.983,,Fall,5/20/2012 5:00
U120334SWP,5/20/2012,83,325,Fall/LateFall,0.998,,Fall,5/20/2012 5:00
U120337SWP,5/20/2012,89,325,Fall/LateFall,0.978,,Fall,5/20/2012 4:00
U120331SWP,5/20/2012,93,325,Fall/LateFall,0.992,,Fall,5/20/2012 1:00
U120332SWP,5/20/2012,98,325,Fall/LateFall,0.803,,Fall,5/20/2012 5:00
U120339SWP,5/20/2012,97,326,Fall/LateFall,0.983,,Fall,5/20/2012 5:00
U120338SWP,5/20/2012,98,326,Fall/LateFall,0.997,,Fall,5/20/2012 5:00
U120336SWP,5/20/2012,98,326,Fall/LateFall,0.997,,Fall,5/20/2012 12:00
U120209SWP,5/21/2012,88,326,Fall/LateFall,1,,Fall,5/21/2012 3:00
U120211SWP,5/22/2012,82,327,Fall/LateFall,0.867,,Fall,5/22/2012 1:00
U120340SWP,5/22/2012,86,327,Fall/LateFall,0.994,,Fall,5/22/2012 23:00
U120341SWP,5/22/2012,99,327,Fall/LateFall,0.996,,Fall,5/22/2012 1:00
U120210SWP,5/22/2012,198,327,Fall/LateFall,0.995,,Winter,5/22/2012 3:00
U120212SWP,5/22/2012,83,328,Fall/LateFall,0.998,,Fall,5/22/2012 3:00
U120342SWP,5/22/2012,91,328,Fall/LateFall,0.979,,Fall,5/22/2012 5:00
U120213SWP,5/24/2012,89,330,Fall/LateFall,0.999,,Fall,5/24/2012 10:00
U120217SWP,5/29/2012,88,334,Fall/LateFall,0.973,,Fall,5/29/2012 5:00
U120214SWP,5/29/2012,90,334,Fall/LateFall,0.997,,Fall,5/29/2012 21:00
U120215SWP,5/29/2012,95,334,Fall/LateFall,0.954,,Fall,5/29/2012 1:00
U120218SWP,5/29/2012,97,334,Fall/LateFall,0.999,,Fall,5/29/2012 10:00
U120216SWP,5/29/2012,227,334,Spring,0.953,,Winter,5/29/2012 23:00
U120343SWP,5/30/2012,87,335,Fall/LateFall,1,,Fall,5/30/2012 23:00
U120219SWP,6/6/2012,77,342,Fall/LateFall,1,,Fall,6/6/2012 11:00
U120344SWP,6/8/2012,83,344,Fall/LateFall,0.99,,Fall,6/8/2012 21:00
U120221SWP,6/8/2012,89,344,Fall/LateFall,0.995,,Fall,6/8/2012 3:00
U120220SWP,6/8/2012,94,344,Fall/LateFall,1,,Fall,6/8/2012 21:00
U120222SWP,6/9/2012,97,345,Fall/LateFall,0.99,,Fall,6/9/2012 21:00
U120223SWP,6/10/2012,91,346,Fall/LateFall,1,,Fall,6/10/2012 21:00
U120224SWP,6/11/2012,88,347,Fall/LateFall,0.998,,Fall,6/11/2012 1:00
U120225SWP,6/12/2012,84,348,Fall/LateFall,0.89,,Fall,6/12/2012 11:59
U120345SWP,6/27/2012,86,363,Fall/LateFall,0.985,,Fall,6/27/2012 11:00
U120226SWP,6/27/2012,99,363,Fall/LateFall,0.995,,Fall,6/27/2012 5:00
U120227SWP,6/28/2012,89,364,Fall/LateFall,0.818,,Fall,6/28/2012 11:00
U120228SWP,12/3/2012,139,156,Fall/LateFall,0.966,,Late Fall,12/3/2012 21:00
U120229SWP,12/3/2012,140,156,Fall/LateFall,0.994,,Late Fall,12/3/2012 21:00
U120230SWP,12/3/2012,148,156,Fall/LateFall,0.987,,Late Fall,12/3/2012 1:00
U120233SWP,12/4/2012,123,157,Fall/LateFall,0.986,,Winter,12/4/2012 5:00
U120348SWP,12/4/2012,132,157,Fall/LateFall,0.989,,Late Fall,12/4/2012 3:00
U120347SWP,12/4/2012,142,157,Fall/LateFall,0.472,,Late Fall,12/4/2012 2:00
U120232SWP,12/4/2012,143,157,Fall/LateFall,0.557,,Late Fall,12/4/2012 21:00
